#class tools::wcsv::ntuple,,,,,,,,,
#title data,,,,,,,,,
#separator 44,,,,,,,,,
#vector_separator 59,,,,,,,,,
#column int RunID,,,,,,,,,
#column int EventID,,,,,,,,,
#column int TrackID,,,,,,,,,
#column string Particle_Name,,,,,,,,,
#column double ed,,,,,,,,,
#column double distance,,,,,,,,,
0,50,6,C12,12.5819,1.83261,TRUE,89.7933,0,FALSE
0,50,5,gamma,0,6.90451e-310,TRUE,12.5819,0,FALSE
0,50,4,gamma,1.82804e-322,1.82804e-322,TRUE,#VALUE!,#VALUE!,#VALUE!
0,51,1,proton,100,78.376,FALSE,100,100,FALSE
0,52,1,proton,100,76.339,FALSE,100,100,FALSE
0,53,1,proton,100,77.6165,FALSE,100,100,FALSE
0,54,1,proton,100,78.7566,FALSE,100,100,FALSE
0,55,1,proton,100,75.6281,FALSE,100,100,FALSE
0,56,1,proton,100,78.0026,FALSE,100,100,FALSE
0,57,1,proton,99.9078,77.835,FALSE,99.9078,0,FALSE
0,57,2,C12,0.0921846,0.000564361,TRUE,99.9999846,99.9999846,FALSE
0,58,1,proton,100,76.7807,FALSE,100,100,FALSE
0,59,1,proton,100,76.2432,FALSE,100,100,FALSE
0,60,1,proton,100,77.6001,FALSE,100,100,FALSE
0,61,1,proton,100,76.2157,FALSE,100,100,FALSE
0,62,1,proton,100,77.0784,FALSE,100,100,FALSE
0,63,1,proton,100,77.297,FALSE,100,100,FALSE
0,64,1,proton,99.3565,78.1675,FALSE,99.3565,0,FALSE
0,64,2,C12,0.643517,0.00141324,TRUE,100.000017,100.000017,TRUE
0,65,1,proton,100,76.8015,FALSE,100,100,FALSE
0,66,1,proton,100,75.1934,FALSE,100,100,FALSE
0,67,1,proton,100,77.4776,FALSE,100,100,FALSE
0,68,1,proton,100,76.3432,FALSE,100,100,FALSE
0,69,1,proton,99.854,76.4979,FALSE,99.854,0,FALSE
0,69,2,C12,0.146003,0.000777324,TRUE,100.000003,100.000003,TRUE
0,140,1,proton,100,77.4866,FALSE,100,100,FALSE
0,141,1,proton,100,77.0108,FALSE,100,100,FALSE
0,142,1,proton,100,77.3488,FALSE,100,100,FALSE
0,143,1,proton,100,77.7769,FALSE,100,100,FALSE
0,144,1,proton,100,77.1562,FALSE,100,100,FALSE
0,145,1,proton,100,78.1906,FALSE,100,100,FALSE
0,146,1,proton,99.8038,76.2862,FALSE,99.8038,0,FALSE
0,146,2,C12,0.196215,0.000907703,TRUE,100.000015,100.000015,TRUE
0,147,1,proton,100,76.184,FALSE,100,100,FALSE
0,148,1,proton,100,75.7526,FALSE,100,100,FALSE
0,149,1,proton,100,77.8508,FALSE,100,100,FALSE
0,150,1,proton,100,78.533,FALSE,100,100,FALSE
0,151,1,proton,100,76.3428,FALSE,100,100,FALSE
0,152,1,proton,95.8392,76.688,FALSE,95.8392,0,FALSE
0,152,2,C12,4.16079,0.00334366,TRUE,99.99999,99.99999,FALSE
0,153,1,proton,100,75.9902,FALSE,100,100,FALSE
0,154,1,proton,99.181,77.9387,FALSE,99.181,0,FALSE
0,154,2,C12,0.819003,0.00152382,TRUE,100.000003,100.000003,TRUE
0,155,1,proton,99.641,76.8012,FALSE,99.641,0,FALSE
0,155,2,C12,0.359,0.00115165,TRUE,100,100,FALSE
0,156,1,proton,100,77.6847,FALSE,100,100,FALSE
0,157,1,proton,100,76.5497,FALSE,100,100,FALSE
0,158,1,proton,100,78.5091,FALSE,100,100,FALSE
0,159,1,proton,100,77.734,FALSE,100,100,FALSE
0,160,1,proton,98.9019,75.8726,FALSE,98.9019,0,FALSE
0,160,2,C12,1.09814,0.00166957,TRUE,100.00004,100.00004,TRUE
0,161,1,proton,100,74.9509,FALSE,100,100,FALSE
0,162,1,proton,100,76.0728,FALSE,100,100,FALSE
0,163,1,proton,100,77.1197,FALSE,100,100,FALSE
0,164,1,proton,88.3016,75.4372,FALSE,88.3016,0,FALSE
0,164,6,C12,6.8655,0.630082,TRUE,95.1671,0,FALSE
0,164,5,gamma,0,6.90451e-310,TRUE,6.8655,0,FALSE
0,164,4,gamma,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,164,7,e-,0.0159569,0.00175648,TRUE,#VALUE!,0,FALSE
0,164,7,e-,0.0187216,0.00099316,TRUE,0.0346785,0,FALSE
0,164,7,e-,5.43472e-322,0.000148151,TRUE,#VALUE!,0,FALSE
0,164,8,e-,3.40905e-322,1.82804e-322,TRUE,#VALUE!,#VALUE!,#VALUE!
0,165,1,proton,100,75.2171,FALSE,100,100,FALSE
0,166,1,proton,66.8263,66.8686,FALSE,66.8263,0,FALSE
0,166,8,C12,0.526282,0.00132314,TRUE,67.352582,0,FALSE
0,166,7,gamma,0,6.90451e-310,TRUE,0.526282,0,FALSE
0,166,6,gamma,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,166,5,gamma,0.0159569,0.00175648,TRUE,#VALUE!,0,FALSE
0,166,9,e-,0.0187216,0.00099316,TRUE,0.0346785,0.0346785,FALSE
0,167,1,proton,100,76.9311,FALSE,100,100,FALSE
0,168,1,proton,100,76.4789,FALSE,100,100,FALSE
0,169,1,proton,100,77.015,FALSE,100,100,FALSE
