#class tools::wcsv::ntuple
#title data
#separator 44
#vector_separator 59
#column int RunID
#column int EventID
#column int TrackID
#column string Particle_Name
#column double ed
#column double distance
0,226,1,proton,100,76.1395
0,227,1,proton,99.8767,77.1677
0,227,2,C12,0.123279,0.000691126
0,228,1,proton,67.4854,66.4674
0,228,7,Be8,13.4484,2.07047
0,228,6,alpha,0,0
0,228,5,gamma,1.82804e-322,1.82804e-322
0,229,1,proton,99.1537,75.6385
0,229,2,C12,0.846338,0.00153931
0,230,1,proton,99.1295,75.9088
0,230,2,C12,0.870518,0.00155273
0,231,1,proton,100,76.2325
0,232,1,proton,100,77.0237
0,233,1,proton,100,76.1224
0,234,1,proton,100,78.7005
0,235,1,proton,100,77.444
0,236,1,proton,100,77.0947
0,237,1,proton,100,77.4343
0,238,1,proton,100,77.8466
0,239,1,proton,100,76.3883
0,240,1,proton,98.6521,76.7337
0,240,2,C12,1.34788,0.00178688
0,241,1,proton,100,77.5692
0,242,1,proton,100,76.0868
0,243,1,proton,6.07725,8.4523
0,243,5,B11,54.6891,26.4417
0,243,4,gamma,0,0
0,243,4,gamma,1.82804e-322,1.82804e-322
0,243,6,e-,8.4523,6.90452e-310
0,243,7,C12,26.4417,6.90452e-310
0,244,1,proton,100,78.9098
0,245,1,proton,100,77.9492
0,246,1,proton,100,77.665
0,247,1,proton,100,76.9491
0,248,1,proton,100,77.1183
0,249,1,proton,96.2581,74.0178
0,249,2,C12,3.74193,0.00306245
0,250,1,proton,100,75.4312
0,251,1,proton,100,77.0312
0,252,1,proton,100,75.9009
0,253,1,proton,4.20393,5.76271
0,253,7,C11,0,100.443
0,253,6,gamma,0,0
0,253,5,gamma,1.82804e-322,1.82804e-322
0,253,5,gamma,5.76271,6.90452e-310
0,253,8,e-,100.443,6.90452e-310
0,253,8,e-,0,6.90452e-310
0,254,1,proton,100,76.5344
0,255,1,proton,100,77.8757
0,256,1,proton,100,77.2185
0,257,1,proton,47.9886,52.9956
0,257,7,alpha,0,60.7148
0,257,6,alpha,0,0
0,257,6,alpha,1.82804e-322,1.82804e-322
0,257,5,alpha,52.9956,6.90452e-310
0,258,1,proton,14.5628,17.6442
0,258,7,alpha,56.0692,27.0407
0,258,7,alpha,0,0
0,258,6,alpha,1.82804e-322,1.82804e-322
0,258,5,alpha,17.6442,6.90452e-310
0,258,10,e-,27.0407,6.90452e-310
0,258,9,e-,0,6.90452e-310
0,258,8,e-,1.82804e-322,5.16299e-321
0,259,1,proton,100,76.3313
0,260,1,proton,45.2082,50.6967
0,260,6,Be10,8.72033,0.954891
0,260,5,gamma,0,0
0,260,4,proton,1.82804e-322,1.82804e-322
0,261,1,proton,38.3399,44.69
0,261,5,Be8,38.3934,13.6894
0,261,4,alpha,0,0
0,261,6,e-,1.82804e-322,1.82804e-322
0,261,6,e-,44.69,6.90452e-310
0,261,6,e-,13.6894,6.90452e-310
0,262,1,proton,100,76.8643
0,263,1,proton,100,76.9462
0,264,1,proton,100,77.5063
0,265,1,proton,100,77.1538
0,266,1,proton,100,76.0594
0,267,1,proton,8.81263,11.5065
0,267,6,Be8,35.5963,12.2311
0,267,5,triton,0,0
0,267,5,triton,1.82804e-322,1.82804e-322
0,267,7,e-,11.5065,6.90452e-310
0,268,1,proton,100,77.0974
0,269,1,proton,34.3142,31.9147
0,269,2,proton,65.6858,36.7071
0,270,1,proton,100,75.3308
0,271,1,proton,63.4449,64.4399
0,271,7,B11,8.05669,0.808395
0,271,6,gamma,0,0
0,271,5,gamma,1.82804e-322,1.82804e-322
0,272,1,proton,100,77.9244
0,273,1,proton,100,76.9968
0,274,1,proton,100,77.6537
0,275,1,proton,100,76.6499
0,276,1,proton,29.6584,36.3692
0,276,9,alpha,5.18334,0.379207
0,276,8,alpha,0,0
0,276,8,alpha,1.82804e-322,1.82804e-322
0,276,7,He3,36.3692,6.90452e-310
0,276,7,He3,0.379207,6.90452e-310
0,276,10,e-,0,6.90452e-310
0,276,11,proton,1.82804e-322,5.16299e-321
0,276,11,proton,6.90452e-310,1.0562e-15
0,276,12,e-,6.90452e-310,2.37223e-15
0,276,12,e-,6.90452e-310,5.32806e-15
0,277,1,proton,99.8995,77.0927
0,277,2,C12,0.10053,0.000599538
0,278,1,proton,100,77.9848
0,279,1,proton,100,77.6963
0,350,1,proton,100,77.9957
0,351,1,proton,100,76.7277
0,352,1,proton,100,77.2721
0,353,1,proton,100,78.0502
0,354,1,proton,100,77.7119
0,355,1,proton,100,76.1983
0,356,1,proton,100,77.3864
0,357,1,proton,100,77.4769
0,358,1,proton,98.4743,76.207
0,358,2,proton,1.52567,0.0480353
0,359,1,proton,99.8622,77.9109
0,359,2,C12,0.137762,0.000746619
0,360,1,proton,99.5856,76.3062
0,360,2,C12,0.414372,0.00121614
0,361,1,proton,100,77.275
0,362,1,proton,100,76.2098
0,363,1,proton,100,78.0662
0,364,1,proton,100,76.4684
0,365,1,proton,100,76.8327
0,366,1,proton,100,77.1372
0,367,1,proton,35.24,41.8913
0,367,6,C12,57.9816,29.6867
0,367,5,gamma,0,0
0,367,4,gamma,1.82804e-322,1.82804e-322
0,368,1,proton,100,76.5096
0,369,1,proton,100,77.9032
0,370,1,proton,100,76.7112
0,371,1,proton,100,77.4877
0,372,1,proton,100,76.2083
0,373,1,proton,100,77.7981
0,374,1,proton,2.9838,3.94728
0,374,7,alpha,36.4325,12.7115
0,374,6,triton,0,0
0,374,6,triton,1.82804e-322,1.82804e-322
0,374,6,triton,3.94728,6.90452e-310
0,375,1,proton,100,77.182
0,376,1,proton,100,78.1942
0,377,1,proton,100,77.7514
0,378,1,proton,100,78.1124
0,379,1,proton,99.5699,75.6081
0,379,2,C12,0.43009,0.00123282
0,380,1,proton,100,78.3017
0,381,1,proton,100,77.0213
0,382,1,proton,100,77.6809
0,383,1,proton,100,78.1723
0,384,1,proton,100,76.1583
0,385,1,proton,100,76.8981
0,386,1,proton,100,76.8956
0,387,1,proton,100,76.5569
0,388,1,proton,93.8565,73.909
0,388,2,proton,6.14347,0.512881
0,389,1,proton,99.2074,76.2381
0,389,2,C12,0.792635,0.00150852
0,390,1,proton,99.5158,78.5081
